
# new_sentence = yes, end_paragraph=no
# text = יש לסמן את התיבה המאשרת את תנאי השימוש ולנסות שוב.
4	שֵּׁרוּת	שירות	NOUN	NOUN	Gender=Masc|Number=Sing	שֵׁרוּת	_
5-7	, יֵשׁ	_	_	_	_
5	,		PUNCT	PUNCT		,	_
6	 		X	X	DictaNote=Unknown	 	_
7	יֵשׁ	יש	AUX	AUX	VerbType=Mod	יֵשׁ	_
8	לִלְחֹץ	לחץ	VERB	VERB	HebBinyan=PAAL|HebRoot=לחץ|VerbForm=Inf|Voice=Act	לָחַץ	_
9	עַל	על	ADP	ADP		עַל	_
10	הַפְעֵל	הפעיל	VERB	VERB	Gender=Masc|HebBinyan=HIFIL|HebRoot=פעל|Mood=Imp|Number=Sing|Person=2|Voice=Act	הִפְעִיל	_
11	מֵחָדָשׁ	חדש	ADV	ADV		חָדָשׁ	_
12	.		PUNCT	PUNCT		.	_

# new_sentence = yes, end_paragraph=yes
# text =

# new_sentence = yes, end_paragraph=yes
# text = האם נקראים נתוני התעודה?

1	הַאִם	אם	ADV	ADV	PronType=Int	אִם	_
2	נִקְרָאִים	נקרא	VERB	VERB	Gender=Masc|HebBinyan=NIFAL|HebRoot=קרא|Number=Plur|Person=1,2,3|VerbForm=Part|Voice=Mid	נִקְרָא	_
3	נְתוּנֵי	נתון	NOUN	NOUN	Definite=Cons|Gender=Masc|Number=Plur	נָתוּן	_
4-5	הַתְּעוּדָה	_	_	_	_
4	ה	ה	DET	DET	PronType=Art
5	תְּעוּדָה	תעודה	NOUN	NOUN	Gender=Fem|Number=Sing	תְּעוּדָה	_
6	?		PUNCT	PUNCT		?	_

# new_sentence = yes, end_paragraph=yes
# text = יש להזין את הקוד הסודי וללחוץ על 'ניתן להמשיך'

1	יֵשׁ	יש	AUX	AUX	VerbType=Mod	יֵשׁ	_
2	לְהָזִין	הזין	VERB	VERB	HebBinyan=HIFIL|HebRoot=זון|VerbForm=Inf|Voice=Act	הֵזִין	_
3	אֶת	את	ADP	ADP		אֶת	_
4-5	הַקּוֹד	_	_	_	_
4	ה	ה	DET	DET	PronType=Art
5	קּוֹד	קוד	NOUN	NOUN	Gender=Masc|Number=Sing	קוֹד	_
6-7	הַסּוֹדִי	_	_	_	_
6	ה	ה	DET	DET	PronType=Art
7	סּוֹדִי	סודי	ADJ	ADJ	Gender=Masc|Number=Sing	סוֹדִי	_
8-9	וְלִלְחֹץ	_	_	_	_
8	וְ	ו	CCONJ	CCONJ
9	לִלְחֹץ	לחץ	VERB	VERB	HebBinyan=PAAL|HebRoot=לחץ|VerbForm=Inf|Voice=Act	לָחַץ	_
10	עַל	על	ADP	ADP		עַל	_
11-12	 'נִתָּן	_	_	_	_
11	 '		X	X	DictaNote=Unknown	 '	_
12	נִתָּן	נתן	AUX	AUX	Gender=Masc|Number=Sing|Person=1,2,3|VerbType=Mod	נתן	_
13	לְהַמְשִׁיךְ	המשיך	VERB	VERB	HebBinyan=HIFIL|HebRoot=משׁך|VerbForm=Inf|Voice=Act	הִמְשִׁיךְ	_
14	'		PUNCT	PUNCT		'	_

# new_sentence = yes, end_paragraph=no
# text = בכניסה ראשונית, יתבקש המשתמש לאשר את תנאי השימוש.
1-2	בִּכְנִיסָה	_	_	_	_
1	בִּ	ב	ADP	ADP
2	כְנִיסָה	כניסה	NOUN	NOUN	Gender=Fem|Number=Sing	כְּנִיסָה	_
3	רִאשׁוֹנִית	ראשוני	ADJ	ADJ	Gender=Fem|Number=Sing	רִאשׁוֹנִי	_
4-6	, יִתְבַּקֵּשׁ	_	_	_	_
4	,		PUNCT	PUNCT		,	_
5	 		X	X	DictaNote=Unknown	 	_
6	יִתְבַּקֵּשׁ	התבקש	VERB	VERB	Gender=Masc|HebBinyan=HITPAEL|HebRoot=בקשׁ|Number=Sing|Person=3|Tense=Fut	הִתְבַּקֵּשׁ	_
7-8	הַמִּשְׁתַּמֵּשׁ	_	_	_	_
7	ה	ה	DET	DET	PronType=Art
8	מִּשְׁתַּמֵּשׁ	משתמש	NOUN	NOUN	Gender=Masc|Number=Sing	מִשְׁתַּמֵּשׁ	_
9	לְאַשֵּׁר	אישר	VERB	VERB	HebBinyan=PIEL|HebRoot=אשׁר|VerbForm=Inf|Voice=Act	אִשֵּׁר	_
10	אֶת	את	ADP	ADP		אֶת	_
11	תְּנָאֵי	תנאי	NOUN	NOUN	Definite=Cons|Gender=Masc|Number=Plur	תְּנַאי	_
12-13	הַשִּׁמּוּשׁ	_	_	_	_
12	ה	ה	DET	DET	PronType=Art
13	שִּׁמּוּשׁ	שימוש	NOUN	NOUN	Gender=Masc|Number=Sing	שִׁמּוּשׁ	_
14	.		PUNCT	PUNCT		.	_

# new_sentence = yes, end_paragraph=yes
# text =

# new_sentence = yes, end_paragraph=yes
# text = האם המשתמש מועבר לשירות המבוקש?

1	הַאִם	אם	ADV	ADV	PronType=Int	אִם	_
2-3	הַמִּשְׁתַּמֵּשׁ	_	_	_	_
2	ה	ה	DET	DET	PronType=Art
3	מִּשְׁתַּמֵּשׁ	משתמש	NOUN	NOUN	Gender=Masc|Number=Sing	מִשְׁתַּמֵּשׁ	_
4	מׇעֳבָר	הועבר	VERB	VERB	Gender=Masc|HebBinyan=HUFAL|HebRoot=עבר|Number=Sing|Person=1,2,3|VerbForm=Part|Voice=Pass	הֻעְבַּר	_
5-6	לְשֵׁרוּת	_	_	_	_
5	לְ	ל	ADP	ADP
6	שֵׁרוּת	שירות	NOUN	NOUN	Gender=Masc|Number=Sing	שֵׁרוּת	_
7-8	הַמְּבֻקָּשׁ	_	_	_	_
7	ה	ה	DET	DET	PronType=Art
8	מְּבֻקָּשׁ	מבוקש	ADJ	ADJ	Gender=Masc|Number=Sing	מְבֻקָּשׁ	_
9	?		PUNCT	PUNCT		?	_

# new_sentence = yes, end_paragraph=no
# text = יש לשאול את האזרח האם ניתן לסייע בדבר נוסף.
1	יֵשׁ	יש	AUX	AUX	VerbType=Mod	יֵשׁ	_
2	לִשְׁאֹל	שאל	VERB	VERB	HebBinyan=PAAL|HebRoot=שׁאל|VerbForm=Inf|Voice=Act	שָׁאַל	_
3	אֶת	את	ADP	ADP		אֶת	_
4-5	הָאֶזְרָח	_	_	_	_
4	ה	ה	DET	DET	PronType=Art
5	אֶזְרָח	אזרח	NOUN	NOUN	Gender=Masc|Number=Sing	אֶזְרָח	_
6	הַאִם	אם	ADV	ADV	PronType=Int	אִם	_
7	נִתָּן	נתן	AUX	AUX	Gender=Masc|Number=Sing|Person=1,2,3|VerbType=Mod	נתן	_
8	לְסַיֵּעַ	סייע	VERB	VERB	HebBinyan=PIEL|HebRoot=סיע|VerbForm=Inf|Voice=Act	סִיֵּעַ	_
9-10	בְּדָבָר	_	_	_	_
9	בְּ	ב	ADP	ADP
10	דָבָר	דבר	NOUN	NOUN	Gender=Masc|Number=Sing	דָּבָר	_
11	נוֹסָף	נוסף	ADJ	ADJ	Gender=Masc|Number=Sing	נוֹסָף	_
12	.		PUNCT	PUNCT		.	_

# new_sentence = yes, end_paragraph=yes
# text =

# new_sentence = yes, end_paragraph=yes
# text = ניסית לאמת את התעודה קצת יותר מידי פעמים

1	נִסִּיתָ	ניסה	VERB	VERB	Gender=Masc|HebBinyan=PIEL|HebRoot=נסי|Number=Sing|Person=2|Tense=Past|Voice=Act	נִסָּה	_
2	לְאַמֵּת	אימת	VERB	VERB	HebBinyan=PIEL|HebRoot=אמת|VerbForm=Inf|Voice=Act	אִמֵּת	_
3	אֶת	את	ADP	ADP		אֶת	_
4-5	הַתְּעוּדָה	_	_	_	_
4	ה	ה	DET	DET	PronType=Art
5	תְּעוּדָה	תעודה	NOUN	NOUN	Gender=Fem|Number=Sing	תְּעוּדָה	_
6	קְצָת	קצת	ADV	ADV		קְצָת	_
7	יוֹתֵר	יותר	ADV	ADV		יוֹתֵר	_
8	מִדַּי	מדי	ADV	ADV		מִדַּי	_
9	פְּעָמִים	פעם	NOUN	NOUN	Gender=Fem,Masc|Number=Plur	פַּעַם	_

# new_sentence = yes, end_paragraph=yes
# text = בחרת להכנס עם תעודת ביומטרית, אך הכנסת תעודה אחרת

1	בָּחַרְתָּ	בחר	VERB	VERB	Gender=Masc|HebBinyan=PAAL|HebRoot=בחר|Number=Sing|Person=2|Tense=Past|Voice=Act	בָּחַר	_
2	לְהִכָּנֵס	נכנס	VERB	VERB	HebBinyan=NIFAL|HebRoot=כנס|VerbForm=Inf|Voice=Mid	נִכְנַס	_
3	עִם	עם	ADP	ADP		עִם	_
4	תְּעוּדַת	תעודה	NOUN	NOUN	Definite=Cons|Gender=Fem|Number=Sing	תְּעוּדָה	_
5	בִּיּוֹמֶטְרִית	ביומטרי	ADJ	ADJ	Gender=Fem|Number=Sing	בִּיּוֹמֶטְרִי	_
6-8	, אַךְ	_	_	_	_
6	,		PUNCT	PUNCT		,	_
7	 		X	X	DictaNote=Unknown	 	_
8	אַךְ	אך	CCONJ	CCONJ		אַךְ	_
9	הִכְנַסְתָּ	הכניס	VERB	VERB	Gender=Masc|HebBinyan=HIFIL|HebRoot=כנס|Number=Sing|Person=2|Tense=Past|Voice=Act	הִכְנִיס	_
10	תְּעוּדָה	תעודה	NOUN	NOUN	Gender=Fem|Number=Sing	תְּעוּדָה	_
11	אַחֶרֶת	אחר	ADJ	ADJ	Gender=Fem|Number=Sing	אַחֵר	_

